fecha,game_id,liga,local,visita,goles_local,goles_visita,xg_local,xg_visita,npxg_local,npxg_visita,tiros_local,tiros_visita,sot_local,sot_visita,cuota_h,cuota_d,cuota_a
2025-12-14,29680,ligue1,Strasbourg,Lorient,0,0,0.911848,0.415871,0.911848,0.415871,12,10,2,2,1.73,3.7,4.75
2026-01-02,29690,ligue1,Toulouse,Lens,0,3,0.46972,2.67769,0.46972,2.67769,8,16,2,7,2.45,3.1,2.55
2026-01-03,29684,ligue1,Lille,Rennes,0,2,1.06111,1.49739,1.06111,1.49739,13,18,3,4,1.9,3.7,4.0
2026-01-03,29687,ligue1,Monaco,Lyon,1,3,0.799996,1.95535,0.799996,1.95535,6,13,2,9,2.0,3.75,3.5
2026-01-03,29688,ligue1,Nice,Strasbourg,1,1,2.39473,1.38731,2.39473,0.627215,19,8,6,5,2.7,3.4,2.6
2026-01-04,29682,ligue1,Brest,Auxerre,2,0,1.54399,0.835513,1.54399,0.835513,11,10,4,1,1.91,3.4,4.2
2026-01-04,29683,ligue1,Le Havre,Angers,2,1,1.54881,0.730978,1.54881,0.730978,11,9,6,3,2.05,3.3,3.7
2026-01-04,29685,ligue1,Lorient,Metz,1,1,1.55407,0.364932,1.55407,0.364932,16,8,5,2,1.8,3.5,4.75
2026-01-04,29686,ligue1,Marseille,Nantes,0,2,1.14141,3.16795,1.14141,2.40805,11,15,4,9,1.22,6.5,12.0
2026-01-04,29689,ligue1,Paris SG,Paris FC,2,1,1.58716,0.938334,1.58716,0.178239,20,6,6,3,1.17,7.5,17.0
2026-01-16,29694,ligue1,Monaco,Lorient,1,3,1.31321,1.17141,1.31321,1.17141,14,14,7,4,1.65,4.2,4.75
2026-01-16,29696,ligue1,Paris SG,Lille,3,0,1.29284,0.67995,1.29284,0.67995,13,7,7,4,1.3,5.75,8.0
2026-01-17,29691,ligue1,Angers,Marseille,2,5,1.03735,3.91118,1.03735,3.91118,7,23,3,11,5.75,4.0,1.6
2026-01-17,29692,ligue1,Lens,Auxerre,1,0,2.61821,0.393025,2.61821,0.393025,19,5,7,0,1.42,4.5,7.5
2026-01-17,29699,ligue1,Toulouse,Nice,5,1,1.77349,1.41914,1.77349,1.41914,22,15,10,6,1.95,3.5,3.9
2026-01-18,29693,ligue1,Lyon,Brest,2,1,2.62893,1.16318,2.62893,1.16318,19,5,6,2,1.67,4.0,5.0
2026-01-18,29695,ligue1,Nantes,Paris FC,1,2,0.411699,0.738941,0.411699,0.738941,5,10,1,3,3.0,3.2,2.45
2026-01-18,29697,ligue1,Rennes,Le Havre,1,1,2.54723,0.538741,2.54723,0.538741,19,7,7,4,1.67,3.9,5.25
2026-01-18,29698,ligue1,Strasbourg,Metz,2,1,1.019,0.984265,1.019,0.22417,14,9,6,2,1.53,4.33,5.75
2026-01-23,29700,ligue1,Auxerre,Paris SG,0,1,0.352997,2.19544,0.352997,2.19544,8,16,0,8,11.0,5.5,1.29
2026-01-24,29702,ligue1,Le Havre,Monaco,0,0,0.171551,0.562454,0.171551,0.562454,7,10,1,2,3.4,3.8,2.0
2026-01-24,29704,ligue1,Marseille,Lens,3,1,1.07239,1.00288,1.07239,1.00288,10,7,5,2,2.0,3.75,3.4
2026-01-24,29708,ligue1,Rennes,Lorient,0,2,1.88241,1.10359,1.88241,1.10359,22,6,5,4,1.85,3.7,4.1
2026-01-25,29701,ligue1,Brest,Toulouse,0,2,0.988274,0.684258,0.988274,0.684258,13,8,5,5,2.8,3.1,2.7
2026-01-25,29703,ligue1,Lille,Strasbourg,1,4,1.74087,3.56512,1.74087,3.56512,20,15,6,6,2.0,3.5,3.6
2026-01-25,29705,ligue1,Metz,Lyon,2,5,1.18331,3.34121,1.18331,2.58112,15,13,6,10,4.75,3.9,1.7
2026-01-25,29706,ligue1,Nantes,Nice,1,4,1.98581,1.6112,1.98581,1.6112,20,7,5,4,2.9,3.5,2.38
2026-01-25,29707,ligue1,Paris FC,Angers,0,0,0.759097,0.342734,0.759097,0.342734,8,7,1,1,1.83,3.4,4.75
2026-01-30,29710,ligue1,Lens,Le Havre,1,0,1.60367,0.407119,1.60367,0.407119,15,8,3,2,1.4,5.0,7.0
2026-01-31,29711,ligue1,Lorient,Nantes,2,1,0.777027,1.20179,0.777027,1.20179,5,10,4,2,1.83,3.5,4.5
2026-01-31,29713,ligue1,Monaco,Rennes,4,0,2.28518,0.427968,2.28518,0.427968,14,8,6,4,2.0,3.9,3.3
2026-01-31,29715,ligue1,Paris FC,Marseille,2,2,1.82048,2.71118,1.06045,1.95109,9,18,4,4,3.8,3.8,1.9
2026-02-01,29709,ligue1,Angers,Metz,1,0,1.34676,0.397871,1.34676,0.397871,17,5,7,0,2.1,3.3,3.6
2026-02-01,29712,ligue1,Lyon,Lille,1,0,0.616999,0.390671,0.616999,0.390671,4,11,2,4,1.91,3.7,3.8
2026-02-01,29714,ligue1,Nice,Brest,2,2,1.2009,1.83505,1.2009,1.07495,15,12,7,2,2.1,3.3,3.7
2026-02-01,29716,ligue1,Strasbourg,Paris SG,1,2,1.97116,1.16489,1.21106,1.16489,9,13,4,4,4.75,4.5,1.62
2026-02-01,29717,ligue1,Toulouse,Auxerre,0,0,0.804565,0.871363,0.804565,0.871363,12,8,4,2,1.75,3.6,5.0
2026-02-08,29718,ligue1,Angers,Toulouse,1,0,1.17089,0.691991,1.17089,0.691991,12,12,4,5,3.4,3.2,2.25
2026-02-08,29719,ligue1,Auxerre,Paris FC,0,0,1.27393,0.758207,1.27393,0.758207,12,8,2,4,2.45,3.3,2.9
2026-02-07,29720,ligue1,Brest,Lorient,2,0,2.05135,0.720569,2.05135,0.720569,11,13,5,2,2.2,3.1,3.5
2026-02-08,29721,ligue1,Le Havre,Strasbourg,2,1,0.856821,0.51294,0.856821,0.51294,15,10,7,3,4.0,3.5,1.91
2026-02-07,29722,ligue1,Lens,Rennes,3,1,1.01131,1.33597,1.01131,1.33597,10,14,3,1,1.75,3.8,4.5
2026-02-07,29724,ligue1,Nantes,Lyon,0,1,0.795659,0.990033,0.795659,0.990033,13,10,2,3,4.75,3.75,1.73
2026-02-08,29725,ligue1,Nice,Monaco,0,0,0.455943,0.827302,0.455943,0.827302,13,10,3,2,3.1,3.75,2.15
2026-02-08,29726,ligue1,Paris SG,Marseille,5,0,4.63077,0.90611,4.63077,0.90611,22,9,7,3,1.42,5.25,6.0
2026-02-13,29733,ligue1,Monaco,Nantes,3,1,2.20188,1.00661,2.20188,1.00661,12,13,6,2,1.48,4.33,7.0
2026-02-13,29735,ligue1,Rennes,Paris SG,3,1,1.80204,4.17604,1.80204,4.17604,13,22,4,7,7.0,5.0,1.4
2026-02-14,29728,ligue1,Lille,Brest,1,1,1.77426,0.841964,1.77426,0.841964,20,11,5,4,1.73,3.6,5.0
2026-02-14,29731,ligue1,Marseille,Strasbourg,2,2,1.61535,2.39153,1.61535,1.63144,10,12,6,4,1.67,4.2,4.5
2026-02-14,29734,ligue1,Paris FC,Lens,0,5,0.399344,3.50163,0.399344,2.74153,11,17,6,6,4.0,3.6,1.85
2026-02-15,29727,ligue1,Le Havre,Toulouse,2,1,0.977711,3.12342,0.977711,3.12342,5,25,2,9,3.4,3.1,2.3
2026-02-15,29729,ligue1,Lorient,Angers,2,0,1.4393,0.406012,1.4393,0.406012,8,10,2,3,1.91,3.2,4.5
